F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,lithoclass
0.0,0.3,1.25,2.99,6.02,8.88,11.59,13.78,13.86,13.79,14.49,7.13,3.28,1.67,0.76,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-06,kz
0.0,0.24,1.14,2.84,5.98,8.67,11.71,14.66,13.72,12.71,12.37,5.64,2.54,1.47,1.01,0.69,0.43,0.22,0.3,0.55,0.79,0.75,0.71,0.5,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,kz
0.0,0.22,1.1,2.75,5.72,8.67,11.82,14.2,13.17,12.32,12.5,6.24,3.12,1.82,1.03,0.63,0.49,0.55,0.75,0.99,1.0,0.55,0.32,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,kz
0.0,0.24,1.18,2.9,5.64,6.71,8.65,12.67,13.11,12.32,12.25,5.91,2.9,1.78,1.28,1.02,0.96,0.95,1.22,1.55,1.75,1.45,1.32,1.0,0.69,0.33,0.19,0.03,0.0,0.0,0.0,0.0,0.0011,kz
0.0,0.2,1.06,2.66,5.42,8.05,10.77,12.85,12.12,11.31,11.29,5.58,2.85,1.82,1.33,1.08,1.11,1.31,1.78,2.26,2.36,1.54,0.91,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199999999999998e-06,kz
0.0,0.21,1.14,2.97,5.66,6.18,7.91,12.46,13.07,12.3,12.53,6.41,3.36,2.12,1.49,1.2,1.24,1.39,1.79,2.12,2.05,1.3,0.94,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,kz
0.0,0.21,1.17,2.93,5.08,5.21,7.3,11.88,12.4,11.67,11.97,6.22,3.37,2.27,1.81,1.57,1.63,1.69,2.1,2.49,2.59,1.9,1.47,0.89,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,kz
0.0,0.0,0.07,0.23,0.26,0.09,0.06,0.05,0.06,0.08,0.18,0.23,0.3,0.49,1.36,3.27,7.05,13.02,18.88,21.36,17.61,8.44,4.4,1.6,0.67,0.17,0.06,0.01,0.0,0.0,0.0,0.0,8.6,zm
0.0,0.23,0.99,2.33,4.78,6.72,8.27,9.34,8.28,7.28,7.16,3.81,2.34,1.98,2.25,2.58,3.33,3.88,4.83,5.49,5.55,3.99,2.92,1.24,0.42,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-06,kz
0.0,0.26,0.97,2.04,4.15,5.24,5.66,6.53,5.95,5.19,5.2,3.0,2.13,2.1,2.83,3.59,4.91,5.78,7.1,7.88,7.78,5.47,3.95,1.67,0.58,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,kz
0.0,0.32,0.98,2.13,5.01,9.22,12.0,9.52,6.31,5.16,5.07,2.86,1.96,1.87,2.35,2.8,3.6,4.05,4.94,5.55,5.63,4.06,3.03,1.26,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-07,kz
0.0,0.0,0.07,0.22,0.25,0.09,0.05,0.04,0.06,0.08,0.16,0.18,0.24,0.43,1.28,3.08,6.66,12.59,18.61,21.74,18.44,9.18,4.78,1.41,0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,7.8,zm
0.0,0.01,0.12,0.34,0.52,0.44,0.47,0.54,0.54,0.54,0.74,0.72,0.91,1.44,2.92,4.63,7.28,9.53,12.22,14.0,14.16,10.51,8.45,4.99,2.64,0.89,0.41,0.05,0.0,0.0,0.0,0.0,0.13,zm
0.0,0.16,0.77,1.83,3.28,3.55,5.3,10.19,13.28,15.32,19.18,11.45,6.57,4.17,2.5,1.41,0.71,0.21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5e-05,kz
0.0,0.17,0.81,1.87,3.23,3.54,5.61,10.97,14.08,15.94,19.51,11.32,6.24,3.71,1.89,0.84,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,kz
0.0,0.17,0.81,1.85,3.16,3.39,5.28,10.14,13.36,15.69,19.71,11.62,6.55,4.03,2.29,1.22,0.56,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,kz
0.0,0.22,0.96,2.22,4.2,5.37,8.54,14.47,15.19,14.71,15.89,8.49,4.47,2.66,1.47,0.75,0.32,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9000000000000005e-05,kz
0.0,0.21,0.9,1.93,3.28,3.65,5.86,10.95,13.5,15.14,18.45,10.69,5.93,3.59,1.99,1.1,0.65,0.44,0.49,0.52,0.41,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,kz
0.0,0.23,0.99,2.2,4.03,4.91,7.8,13.15,14.58,14.88,16.77,9.23,4.95,2.95,1.61,0.86,0.46,0.23,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,kz
0.0,0.23,0.97,2.11,3.79,4.68,7.69,13.44,14.59,14.6,16.34,9.01,4.84,2.86,1.55,0.86,0.53,0.38,0.43,0.45,0.36,0.21,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2000000000000003e-05,kz
0.0,0.37,1.18,2.36,4.36,5.44,7.27,8.19,6.37,5.67,7.16,5.6,4.97,5.41,6.95,7.45,7.9,5.77,4.59,2.27,0.64,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8e-06,kz
0.0,0.33,1.08,2.2,4.07,5.11,7.01,8.44,6.96,6.31,7.86,5.97,5.13,5.4,6.72,7.1,7.5,5.47,4.32,2.12,0.72,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-06,kz
0.0,0.36,1.16,2.39,4.61,5.8,7.52,8.43,6.39,5.6,7.16,5.71,5.1,5.49,6.88,7.22,7.52,5.36,4.19,2.1,0.79,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2000000000000003e-05,kz
0.0,0.0,0.14,0.75,1.54,2.09,2.77,3.09,2.41,2.27,3.42,3.51,4.12,5.7,9.35,11.8,14.45,12.24,10.62,6.13,2.56,0.67,0.28,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,kz
0.0,0.0,0.05,0.58,1.34,2.1,2.91,3.16,2.22,1.98,2.94,2.79,2.94,3.79,6.24,8.59,11.94,12.64,13.15,10.08,5.62,1.84,0.83,0.38,0.28,0.2,0.32,0.41,0.5,0.15,0.02,0.0,0.11,zm
0.0,0.06,0.21,0.47,0.94,1.28,1.69,1.81,1.31,1.16,1.62,1.46,1.59,2.28,4.51,7.26,11.44,13.96,15.99,14.1,9.13,3.33,1.35,0.4,0.19,0.06,0.07,0.15,0.45,0.68,0.62,0.42,0.19,zm
0.0,0.07,0.23,0.48,0.89,1.1,1.51,1.76,1.35,1.25,1.87,1.86,2.19,3.2,6.1,9.13,13.37,14.81,15.92,12.75,7.23,2.16,0.73,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,zm
0.0,0.08,0.23,0.49,0.95,1.2,1.6,1.84,1.44,1.4,2.18,2.23,2.66,3.9,7.15,10.11,13.98,14.41,14.76,11.02,5.85,1.72,0.64,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,zm
0.0,0.0,0.08,0.26,0.32,0.18,0.22,0.25,0.25,0.32,0.72,0.85,0.98,1.41,2.89,5.08,8.77,12.31,15.45,16.31,14.28,8.67,5.85,2.88,1.33,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.55,zm
0.0,0.0,0.06,0.15,0.19,0.11,0.11,0.09,0.06,0.05,0.06,0.05,0.06,0.11,0.25,0.43,0.71,1.65,4.12,10.91,20.38,22.2,20.2,11.12,4.95,1.42,0.52,0.04,0.0,0.0,0.0,0.0,20.0,zg
0.0,0.0,0.05,0.14,0.17,0.08,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.09,0.23,0.39,0.61,1.67,4.27,11.21,20.55,22.15,20.25,11.13,4.91,1.33,0.44,0.03,0.0,0.0,0.0,0.0,17.0,zg
0.0,0.0,0.08,0.25,0.32,0.19,0.23,0.25,0.22,0.24,0.51,0.64,0.81,1.23,2.61,4.78,8.72,13.23,16.84,17.69,14.36,7.48,4.45,2.03,1.11,0.51,0.38,0.28,0.24,0.18,0.11,0.02,1.1,zm
0.0,0.0,0.08,0.24,0.28,0.13,0.13,0.15,0.15,0.18,0.41,0.52,0.65,0.97,2.22,4.39,8.42,13.34,17.32,18.1,14.65,7.84,4.94,2.48,1.4,0.58,0.31,0.08,0.04,0.01,0.0,0.0,1.2,zm
0.0,0.07,0.21,0.43,0.85,1.09,1.55,1.92,1.49,1.31,1.71,1.48,1.7,2.75,6.15,10.05,15.3,16.57,16.8,11.7,5.36,1.12,0.31,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,zm
0.0,0.09,0.25,0.51,1.06,1.45,2.09,2.6,2.09,1.9,2.5,2.16,2.38,3.53,6.92,10.21,14.37,14.3,13.8,9.26,4.5,1.47,0.8,0.51,0.42,0.27,0.28,0.21,0.06,0.01,0.0,0.0,0.8,zm
0.0,0.06,0.21,0.47,0.93,1.23,1.56,1.68,1.35,1.25,1.51,1.05,0.82,0.81,1.01,1.19,1.53,1.92,2.82,4.69,8.07,10.82,13.98,15.08,13.44,7.35,3.96,1.03,0.15,0.01,0.0,0.0,6.3,zg
0.0,0.05,0.19,0.41,0.77,0.94,1.22,1.47,1.28,1.21,1.47,1.0,0.74,0.68,0.78,0.89,1.17,1.58,2.48,4.5,8.22,11.37,14.81,15.96,14.09,7.57,4.0,1.01,0.14,0.01,0.0,0.0,0.67,zg
0.0,0.0,0.4,1.06,2.26,3.27,4.72,5.75,4.82,5.03,8.46,8.24,7.97,8.45,9.57,8.87,7.93,4.77,3.58,2.08,1.26,0.67,0.49,0.28,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,kz
0.0,0.0,0.36,0.99,2.13,3.1,4.43,5.28,4.25,4.28,7.23,7.42,7.6,8.48,10.23,10.01,9.52,6.15,4.71,2.5,1.03,0.26,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139999999999999,kz
0.0,0.03,0.08,0.16,0.23,0.19,0.18,0.14,0.09,0.07,0.1,0.1,0.12,0.16,0.29,0.5,0.96,2.1,4.05,7.77,12.39,14.01,15.46,13.95,11.18,6.31,4.47,2.2,1.49,0.9,0.29,0.03,17.0,zg
0.0,0.03,0.1,0.18,0.28,0.25,0.23,0.18,0.11,0.09,0.12,0.11,0.11,0.13,0.19,0.3,0.58,1.6,3.54,7.44,12.37,14.44,16.4,15.47,12.85,7.06,4.22,1.36,0.23,0.01,0.0,0.0,22.0,zg
0.0,0.03,0.09,0.17,0.27,0.24,0.22,0.14,0.08,0.06,0.09,0.08,0.08,0.1,0.16,0.24,0.44,1.31,3.16,7.27,12.77,15.32,17.49,16.29,12.96,6.47,3.41,0.82,0.21,0.03,0.0,0.0,17.0,zg
0.0,0.03,0.09,0.17,0.28,0.27,0.23,0.15,0.08,0.05,0.07,0.06,0.07,0.07,0.09,0.14,0.31,1.17,3.03,6.95,11.83,13.99,16.07,15.69,13.93,8.37,5.08,1.49,0.22,0.01,0.0,0.0,9.8,zg
0.0,0.02,0.07,0.13,0.17,0.1,0.08,0.05,0.03,0.03,0.05,0.06,0.07,0.1,0.18,0.31,0.55,1.28,2.87,6.79,12.95,16.34,18.82,17.04,12.56,5.59,2.72,0.64,0.25,0.11,0.03,0.0,18.0,zg
0.0,0.02,0.06,0.11,0.14,0.09,0.07,0.05,0.03,0.03,0.04,0.04,0.04,0.07,0.16,0.28,0.51,1.04,2.01,4.22,7.98,11.1,14.8,17.16,17.56,11.93,7.88,2.12,0.44,0.04,0.0,0.0,16.0,zg
0.0,0.42,1.08,1.91,3.75,5.22,7.34,8.4,6.75,6.97,9.71,6.85,4.87,4.11,4.01,3.77,3.85,3.34,3.57,3.62,3.67,2.9,2.37,1.11,0.38,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,kz
0.0,0.5,1.21,2.02,3.89,5.28,7.34,8.35,6.8,7.08,9.98,7.29,5.47,4.91,5.11,4.88,4.85,3.71,3.42,2.7,2.13,1.36,1.01,0.58,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,kz
0.0,1.2,2.83,4.58,8.98,12.48,17.28,18.85,11.4,6.98,4.81,1.39,0.39,0.34,0.74,1.04,1.1,0.74,0.88,1.07,1.07,0.76,0.62,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,k
0.0,1.01,2.44,4.08,8.21,11.79,16.99,19.17,12.1,7.7,5.74,2.12,0.88,0.67,0.86,0.96,1.04,0.94,1.09,1.04,0.73,0.35,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,k
0.0,0.89,2.13,3.46,6.56,8.72,12.56,15.5,11.33,8.42,7.68,3.79,2.18,1.89,2.34,2.59,2.86,2.3,2.18,1.52,0.77,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,kz
0.0,0.71,1.78,3.16,6.24,8.67,12.91,15.74,11.3,8.29,7.41,3.54,2.01,1.82,2.36,2.59,2.69,1.96,1.84,1.46,1.07,0.69,0.64,0.55,0.37,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0094,kz
0.0,0.51,1.36,2.5,4.83,6.53,9.27,11.01,9.41,9.21,11.13,6.84,4.35,3.43,3.26,3.12,3.31,2.92,2.87,2.18,1.3,0.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,kz
0.0,0.45,1.24,2.37,4.69,6.56,9.82,12.73,10.89,9.66,10.12,5.59,3.35,2.59,2.53,2.59,3.04,3.06,3.23,2.68,1.77,0.83,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,kz
0.0,0.74,1.84,3.13,6.03,8.15,11.26,12.74,10.56,9.87,10.72,5.65,3.14,2.39,2.45,2.42,2.43,1.89,1.87,1.46,0.84,0.32,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,kz
0.0,0.49,1.33,2.48,4.75,6.3,9.33,12.37,11.04,9.92,10.46,5.87,3.61,2.87,2.84,2.86,3.24,3.08,3.09,2.31,1.24,0.43,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,kz
0.0,0.61,1.65,3.09,6.13,8.46,12.57,16.45,13.76,11.33,10.12,4.25,1.85,1.26,1.32,1.35,1.36,1.08,1.22,1.16,0.72,0.2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,kz
0.0,0.63,1.61,2.87,5.58,7.61,11.11,14.35,11.76,9.58,9.15,4.66,2.56,1.8,1.56,1.55,1.93,2.36,2.85,2.8,2.15,1.19,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,kz
0.0,0.77,1.94,3.37,6.53,8.75,12.89,17.25,14.59,11.78,10.66,4.86,2.31,1.47,1.12,0.81,0.53,0.21,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,kz
0.0,1.4,3.21,4.89,8.99,11.37,15.44,18.34,13.55,9.73,7.64,2.84,1.06,0.6,0.46,0.3,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,k
0.0,1.08,2.61,4.44,8.98,12.72,17.8,20.37,13.79,9.24,6.41,1.62,0.24,0.2,0.18,0.15,0.12,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,k
0.0,0.96,2.34,3.98,7.89,10.86,15.41,18.82,14.3,10.48,8.68,3.63,1.5,0.74,0.3,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,k
0.0,0.01,0.06,0.13,0.17,0.09,0.07,0.04,0.03,0.03,0.06,0.06,0.08,0.13,0.29,0.56,1.1,2.32,4.27,7.88,12.58,14.43,16.19,15.08,12.38,6.71,3.86,1.05,0.3,0.04,0.0,0.0,11.0,zg
0.0,0.01,0.06,0.12,0.15,0.08,0.07,0.04,0.03,0.03,0.05,0.06,0.08,0.12,0.27,0.51,1.0,1.95,3.44,6.16,10.01,12.29,15.0,15.95,15.09,9.52,6.0,1.55,0.33,0.03,0.0,0.0,17.0,zg
0.0,0.0,0.43,1.29,2.7,3.85,5.02,4.92,3.35,3.15,4.4,3.51,3.12,3.52,5.22,6.81,9.15,9.65,10.38,8.85,6.1,2.74,1.38,0.41,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,kz
0.0,0.25,0.75,1.36,3.03,5.18,8.44,10.6,7.42,5.89,6.78,4.71,3.71,3.75,4.81,5.61,6.84,6.4,6.28,4.58,2.5,0.78,0.29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,kz
0.0,0.38,1.0,1.9,4.19,7.21,11.78,14.35,10.08,8.58,10.52,7.2,5.13,4.33,4.04,3.42,2.9,1.62,1.0,0.34,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,kz
0.0,0.36,1.0,1.97,4.28,7.16,11.16,13.12,9.68,8.88,11.25,7.66,5.35,4.39,3.95,3.29,2.81,1.74,1.25,0.52,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,kz
0.0,0.33,0.94,1.88,4.08,6.83,10.77,12.44,9.5,9.32,11.9,7.78,5.23,4.22,3.87,3.33,2.97,1.95,1.51,0.78,0.34,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,kz
0.0,0.42,1.26,2.54,5.21,7.81,11.66,13.85,11.16,10.8,12.93,7.69,4.56,3.17,2.33,1.65,1.2,0.73,0.6,0.31,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,kz
0.0,0.35,1.05,2.21,5.03,8.55,13.04,15.12,11.55,10.88,12.71,7.25,4.1,2.81,2.16,1.56,1.02,0.36,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,kz
0.0,0.41,1.24,2.54,5.22,7.63,11.0,12.68,10.6,10.8,13.5,8.31,5.1,3.66,2.74,1.88,1.24,0.61,0.46,0.25,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969999999999999,kz
0.0,0.18,0.45,0.78,1.35,1.35,1.34,1.08,0.6,0.46,0.54,0.38,0.39,0.78,2.8,6.46,12.4,17.18,20.2,17.32,10.07,2.99,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,zm
0.0,0.07,0.26,0.6,1.09,1.1,1.05,0.84,0.5,0.42,0.54,0.4,0.44,0.9,3.21,7.15,13.36,17.9,20.63,17.15,9.33,2.34,0.62,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,zm
0.0,0.05,0.19,0.45,0.77,0.72,0.68,0.53,0.32,0.28,0.42,0.33,0.33,0.6,2.27,5.79,11.9,17.46,21.02,18.54,10.95,3.44,1.4,0.52,0.33,0.19,0.2,0.15,0.14,0.05,0.01,0.0,1.5,zm
0.0,0.07,0.25,0.54,0.88,0.75,0.65,0.47,0.28,0.26,0.4,0.33,0.35,0.68,2.74,6.8,13.48,18.67,21.55,17.48,8.92,2.31,0.92,0.41,0.32,0.18,0.17,0.09,0.04,0.01,0.0,0.0,0.6900000000000001,zm
0.0,0.1,0.3,0.59,0.97,0.87,0.77,0.55,0.33,0.32,0.46,0.33,0.33,0.64,2.53,6.28,12.56,17.98,21.38,18.3,10.12,2.64,0.88,0.29,0.2,0.11,0.1,0.06,0.01,0.0,0.0,0.0,0.52,zm
0.0,0.05,0.21,0.47,0.78,0.69,0.62,0.46,0.28,0.26,0.4,0.33,0.38,0.78,2.88,6.65,12.78,17.83,21.17,18.36,10.34,2.87,1.04,0.28,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zm
0.0,0.06,0.23,0.53,0.96,0.94,0.87,0.63,0.35,0.3,0.42,0.3,0.27,0.51,2.12,5.72,12.0,17.87,21.65,19.01,10.82,2.97,1.03,0.3,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.5,zm
0.0,0.08,0.26,0.53,0.89,0.81,0.7,0.52,0.28,0.24,0.38,0.36,0.43,0.83,2.89,6.61,12.66,17.38,20.33,17.34,9.94,3.02,1.23,0.51,0.4,0.32,0.33,0.25,0.22,0.16,0.1,0.02,0.8300000000000001,zm
0.0,0.05,0.21,0.46,0.77,0.68,0.62,0.45,0.27,0.25,0.36,0.29,0.32,0.62,2.24,5.44,11.0,16.62,20.86,19.8,12.8,4.17,1.39,0.25,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,zm
0.0,0.1,0.33,0.7,1.21,1.19,1.11,0.8,0.45,0.38,0.46,0.37,0.55,1.4,4.79,9.4,15.79,18.48,19.44,14.09,6.55,1.62,0.63,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zm
0.0,0.0,0.35,0.9,1.54,1.58,1.53,1.13,0.61,0.48,0.54,0.43,0.66,1.61,5.16,9.7,15.84,17.93,18.43,13.09,6.48,1.6,0.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,zm
0.0,0.0,0.24,0.91,1.83,2.6,3.58,3.65,2.5,2.29,3.01,2.21,1.84,2.06,3.31,4.96,7.72,10.14,12.76,13.38,11.11,5.81,3.07,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,kz
0.0,0.04,0.16,0.34,0.54,0.57,0.74,0.7,0.42,0.34,0.44,0.34,0.31,0.39,0.94,2.41,5.64,11.25,16.98,21.06,19.65,10.5,4.92,0.94,0.2,0.04,0.02,0.0,0.01,0.03,0.04,0.01,5.6,zm
0.0,0.0,0.4,1.03,1.85,2.11,2.43,2.1,1.01,0.63,0.61,0.45,0.66,1.61,5.18,9.71,15.78,17.58,17.7,11.98,5.45,1.48,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,zm
0.0,0.0,0.24,0.84,1.5,1.71,2.05,1.91,0.99,0.61,0.56,0.42,0.68,1.73,5.55,10.19,16.24,17.75,17.79,12.18,5.58,1.19,0.29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,zm
0.0,0.0,0.12,0.62,1.14,1.46,1.97,2.0,1.38,1.35,2.08,1.87,1.93,2.57,4.65,7.05,10.66,12.85,15.06,14.18,10.22,4.45,2.18,0.19,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,zm
0.0,0.0,0.35,0.93,1.64,1.79,1.98,1.85,1.14,0.79,0.79,0.73,1.18,2.46,6.14,9.94,14.74,15.63,15.99,11.93,6.59,2.21,0.94,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,zm
0.0,0.04,0.17,0.37,0.57,0.6,0.76,0.75,0.51,0.46,0.66,0.56,0.54,0.73,1.6,3.33,6.72,11.81,17.2,20.81,18.67,9.06,3.59,0.48,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,zm
0.0,0.0,0.36,0.96,1.7,1.86,2.05,1.93,1.2,0.86,0.88,0.82,1.24,2.48,5.99,9.61,14.26,15.29,15.84,12.11,6.92,2.37,0.99,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,zm
0.0,0.0,0.38,1.02,1.81,1.98,2.2,2.1,1.34,0.97,1.01,0.93,1.39,2.71,6.35,9.98,14.55,15.34,15.7,11.66,6.18,1.78,0.6,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,zm
0.0,0.2,0.74,1.48,2.71,3.08,3.3,3.09,1.81,1.18,1.2,1.15,1.67,2.98,6.36,9.46,13.24,13.34,13.4,10.05,5.89,2.24,1.06,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,kz
0.0,0.02,0.13,0.29,0.43,0.39,0.48,0.45,0.28,0.23,0.33,0.3,0.32,0.48,1.34,3.34,7.32,13.03,18.29,21.27,18.37,8.33,3.48,0.78,0.21,0.03,0.03,0.02,0.02,0.01,0.01,0.0,5.9,zm
0.0,0.0,0.25,0.86,1.49,1.53,1.65,1.5,0.88,0.61,0.62,0.66,1.25,2.85,7.05,10.84,15.17,14.87,14.57,10.65,6.25,2.61,1.58,0.95,0.7,0.35,0.23,0.04,0.0,0.0,0.0,0.0,0.33,zm
0.0,0.0,0.28,0.93,1.54,1.56,1.65,1.45,0.84,0.57,0.61,0.71,1.33,2.88,6.98,10.77,15.23,15.21,15.11,11.26,6.67,2.64,1.32,0.39,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,zm
0.0,0.0,0.12,0.59,1.05,1.32,1.76,1.73,1.17,1.15,1.81,1.65,1.69,2.23,4.07,6.35,9.96,12.69,15.45,15.37,11.78,5.26,2.29,0.47,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,zm
0.0,0.0,0.23,0.78,1.3,1.31,1.43,1.31,0.83,0.6,0.66,0.78,1.53,3.41,8.23,12.47,17.26,16.32,15.12,9.57,4.33,1.26,0.65,0.39,0.2,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,zm
0.0,0.0,0.15,0.73,1.2,1.17,1.26,1.16,0.75,0.56,0.62,0.77,1.6,3.66,8.74,13.0,17.67,16.32,14.87,9.15,4.0,1.16,0.63,0.42,0.33,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.5,zm
0.0,0.03,0.16,0.39,0.6,0.47,0.47,0.43,0.29,0.27,0.42,0.45,0.77,1.89,5.62,9.86,15.27,16.65,17.34,13.31,7.72,3.04,1.75,0.98,0.64,0.31,0.28,0.21,0.18,0.13,0.08,0.01,0.5599999999999999,zm
0.0,0.02,0.14,0.39,0.6,0.48,0.48,0.42,0.29,0.28,0.46,0.47,0.75,1.96,6.33,11.4,17.65,18.63,18.47,12.11,5.38,1.62,0.85,0.48,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zm
0.0,0.02,0.13,0.34,0.51,0.38,0.38,0.32,0.22,0.21,0.37,0.39,0.53,1.15,3.86,7.88,13.81,17.05,19.07,15.86,9.55,3.81,2.18,1.14,0.61,0.19,0.04,0.0,0.0,0.0,0.0,0.0,0.35,zm
