,F0_01-0_1,F0_1-0_2,F0_2-0_5,F0_5-1,F1-2,F2-4,F4-8,F8-16,F16-25,F25-35,F35-50,F50-63,F63-75,F75-88,F88-105,F105-125,F125-150,F150-177,F177-210,F210-250,F250-300,F300-354,F354-420,F420-500,F500-600,F600-707,F707-850,F850-1000,F1000-1190,F1190-1410,F1410-1680,F1680-2000,Kf,soil_class
65,0.0,0.0,0.173106,1.886828,0.991062,1.781242,2.538582,3.774189,4.06523,4.689839,9.749032,12.94067,13.913901,14.116777,13.981207,8.25594,3.369417,0.483508,0.707334,0.951951,0.764096,0.60877,0.234023,0.023297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001286348322067648,zs4
66,0.0,0.0,0.0,0.0,0.767265,1.607474,2.373553,3.405768,3.261187,3.942956,7.442387,9.029231,10.645591,12.658659,15.104376,12.474929,7.925124,3.438662,1.94066,1.245331,1.06254,1.021543,0.616355,0.036408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008681089400482558,zs3
67,0.0,0.0,0.0,0.0,0.164826,0.442486,0.652365,0.874464,0.814099,1.195881,2.753011,3.164337,5.464028,9.347326,17.010029,20.0743,18.383227,10.595007,4.946094,1.342974,0.675534,1.128211,0.909542,0.06226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6661927765181285,zs2
68,0.0,0.0,0.0,0.0,0.358818,0.876222,1.27262,1.634642,1.355694,1.558252,2.956228,3.494599,5.666843,9.163723,15.903445,18.479584,17.070203,10.25352,5.273695,1.811367,0.900194,1.107328,0.811638,0.051388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5912141838136432,zs2
69,0.0,0.0,0.536094,2.059384,2.585844,5.666884,9.623364,13.701248,11.846155,10.585876,10.495183,5.541481,3.618167,3.456582,4.462661,4.67222,4.298485,2.832189,1.773115,0.565355,0.10349,0.494741,0.967559,0.113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359229452062299e-06,ks4
70,0.0,0.0,0.0,0.0,0.170709,0.520557,1.338047,3.492693,4.649877,5.35404,7.898283,6.275408,5.468994,5.884732,7.374153,7.229347,6.402961,4.898019,4.981529,4.975933,4.475958,3.43544,2.869093,2.175193,1.8972580000000001,2.14262,2.66594,2.05509,1.243895,0.12423,0.0,0.0,0.0065767446615642485,zs3
71,0.0,0.0,0.0,0.0,0.722673,1.819347,3.781929,8.656236,10.896256,12.028029,15.751844,10.241784,7.012645,6.040102,6.213898,4.836652,2.976559,1.551408,1.849559,2.154787,1.68797,0.997821,0.584678,0.184436,0.011385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017016285781347028,lz3
72,0.0,0.0,0.0,0.0,0.0,0.064743,0.455695,0.531945,0.329315,0.191974,0.232112,0.530931,0.897361,1.675213,4.02212,8.190095,14.791983,18.093349,19.477783,15.758652,9.608016,3.855513,1.239933,0.053263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6544426004063992,zs1
73,0.0,0.0,0.0,0.0,0.023929,0.395461,0.700057,0.936856,0.677593,0.509537,0.596357,0.865226,1.369343,2.201038,4.073194,6.607363,10.809734,13.535146,16.241257,15.762103,12.595781,7.221755,3.788744,1.075842,0.013684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0897615537251895,zs1
74,0.0,0.0,0.686995,3.531184,3.319122,6.109141,9.933876,16.315713,16.617676,15.311215,14.629776,6.594778,3.041662,1.77259,1.338345,0.741824,0.056102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011724825812271117,ks4
75,0.0,0.0,0.334297,2.888557,1.642047,3.230886,5.701895,9.920497,10.572386,11.042901,14.633812,10.255252,7.469038,6.418313,6.112412,4.09579,1.904892,0.550735,0.725572,0.969432,0.778534,0.549105,0.18788,0.015768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015732548830170335,lz3
76,0.0,0.0,0.242141,1.689,1.145244,2.370141,3.907383,5.841177,5.351547,5.535219,7.287868,6.353798,7.478858,9.960955,13.558196,12.689521,8.821123,3.593209,1.423931,0.93711,0.901102,0.769417,0.14306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057978517406597e-05,kz3
77,0.0,0.0,0.0,0.0,0.0,0.0,0.336338,0.583928,0.458687,0.38201,0.470368,0.51118,0.56733,0.748201,1.545807,3.477582,7.698065,11.763545,16.294284,18.162736,16.933501,11.254214,6.62838,2.150117,0.033728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6397542467293158,zs1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.20428,0.395509,0.28334,0.258562,0.314948,0.331484,0.440916,0.620208,1.119281,2.286023,5.462037,9.605602,15.347741,19.39639,19.813112,13.67655,7.9575000000000005,2.451037,0.035481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3950745167990535,zs1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051042,0.352094,0.794472,0.853964,0.629326,2.040243,6.995848,17.246427,22.20106,22.672422,15.854235,6.448963,1.309553,1.100705,1.235031,0.214616,0.0,0.0,0.0,16.5760439083513,zs1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011973,0.216262,0.127279,0.0,0.052025,0.460904,0.845658,0.780789,0.591993,2.719171,9.111754,20.833341,24.777828,22.928245,13.538471,3.004306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.801232086741807,zs1
81,0.0,0.0,0.0,0.0,0.154659,0.311097,0.558896,0.799181,0.784376,1.280414,3.405996,6.357567,9.86863,14.417317,19.559597,18.191059,12.69396,4.881079,1.666907,0.948252,1.114423,1.036597,0.337973,0.0,0.002618,0.233783,0.66144,0.337463,0.033072,0.0,0.084499,0.279147,0.47059564982742114,zs2
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192718,0.445813,0.644847,1.42239,4.008824,9.127871,15.939934,19.191309,19.779044,14.83554,8.704953,3.099488,1.22839,0.119621,0.005598,0.260041,0.556256,0.343049,0.094314,0.0,0.0,0.0,2.7907151249558253,zs1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15255,0.262403,0.285562,1.032497,2.221133,3.174007,4.334826,6.524164,8.310307,10.806379,11.618262,13.018625,12.601174,10.771107,7.015084,4.239884,1.45819,0.049349,0.443601,1.003089,0.619463,0.058343,0.0,0.0,0.0,0.9726476315502629,zs1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004294,0.243043,0.348843,1.30439,2.570884,3.59453,4.935618,7.505667,9.506373,11.902933,12.080383,12.815103,11.793408,9.441417,5.679359,3.181345,1.053078,0.182259,0.624781,0.945526,0.286767,0.0,0.0,0.0,0.0,1.1500439096773651,zs1
85,0.0,0.0,0.433372,2.508528,2.43887,5.238442,8.925655,12.049781,9.664418,8.592779,9.970367,7.258343,6.543197,6.963737,7.736685,5.714477,2.8178010000000002,0.61215,0.329941,0.592872,0.714738,0.663268,0.21622,0.01436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007331067174452206,ks4
86,0.0,0.0,0.36872,2.697274,2.054846,4.301597,7.278409,11.088087,10.50565,10.452741,13.360394,9.208896,6.819382,6.090093,6.067565,4.242671,2.057879,0.526013,0.489512,0.69471,0.702109,0.598653,0.370401,0.024398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005398030498912123,ks4
87,0.0,0.0,0.0,0.0,0.0,0.146827,0.476941,0.690173,0.587229,0.934161,2.061575,4.452728,7.846807,12.225639,17.19426,17.199117,14.20905,8.715094,5.854053,3.549619,1.981633,1.215237,0.6287,0.031155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.735133855662193,zs2
88,0.0,0.0,0.0,0.0,0.133278,0.486199,0.733059,0.938374,0.736568,0.716396,1.301372,2.062442,3.049613,4.490557,7.393784,10.382399,14.413524,15.205409,15.094383,11.544506,6.822569,2.951187,1.43404,0.11034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7607045915232853,zs1
89,0.0,0.0,0.0,0.0,0.102197,0.607307,0.826044,0.845541,0.475138,0.301528,0.362448,0.381631,0.515153,0.867059,1.745996,2.961925,4.93252,6.493005,8.892931,11.034956,12.83126,11.672028,10.522986,7.755504,4.980439,3.16632,3.104999,2.21393,1.061165,0.314246,0.446552,0.585191,0.8456940374836481,zs1
90,0.0,0.0,0.0,0.0,0.150673,0.577684,0.886857,1.002866,0.616004,0.401902,0.924003,1.959501,2.887669,4.188872,6.852177,9.389767,12.462487,12.83976,13.26556,11.611153,8.8454,5.20604,2.959738,1.027317,0.039051,0.452498,0.785388,0.566892,0.100742,0.0,0.0,0.0,1.5260929977164837,zs1
91,0.0,0.0,0.0,0.0,0.104639,0.399575,0.654837,0.81262,0.538829,0.343799,0.657143,1.674653,2.582237,3.654275,5.726058,7.700859,10.506902,11.485639,12.758992,12.216454,10.569283,7.305427,5.011043,2.392002,0.704984,0.661054,0.983567,0.479155,0.075973,0.0,0.0,0.0,1.6765538563654638,zs1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228557,0.735817,1.151742,1.755507,3.310377,5.800528,10.162408,13.197679,16.231731,16.30839,13.722195,8.301821,4.5450990000000004,1.458751,0.051242,0.672955,1.227331,0.951083,0.186785,0.0,0.0,0.0,2.530705083279905,zs1
93,0.0,0.0,0.016278,0.611272,0.0,0.0,0.063581,0.0,0.155762,0.217996,0.999638,2.216184,2.800316,3.381293,4.833067,6.647571,10.037607,12.036014,14.032353,13.477908,11.103915,6.951471,4.21698,1.753106,0.568788,0.825663,1.056463,0.339815,0.0,0.0,0.63167,1.025289,2.40553530966797,zs1
94,0.0,0.0,0.181625,1.134202,1.23572,2.576368,3.927955,5.376241,4.423347,3.555364,3.497505,1.913339,1.173101,0.987165,1.17776,1.392277,1.98163,2.635725,4.043353,5.857522,8.299812,9.235369,9.895078,8.555837,6.33595,4.105225,3.636925,2.33668,0.528925,0.0,0.0,0.0,0.000298548186406975,kz3
95,0.0,0.0,0.0,0.0,0.018116,0.372376,0.615595,0.867346,0.706563,0.627028,1.109125,1.032964,1.208467,2.053132,4.070087,6.099457,8.153872,8.786782,11.020951,13.579874,15.368955,12.349631,8.41123,3.47222,0.076231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.637434930953157,zs1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.02822,0.334669,0.248691,0.232395,0.364019,0.226944,0.288856,0.531532,0.850857,0.908145,1.432959,4.039508,10.153317,18.019225,23.571442,19.079901,12.794055,4.587362,0.700285,0.13898,0.681526,0.706183,0.080928,0.0,0.0,0.0,6.881768227536371,zs1
97,0.0,0.0,0.256673,2.214979,1.221104,2.51011,4.144101,6.193494,5.688775,5.978291,9.74323,9.785003,9.600706,10.044016,10.995896,8.607236,5.323896,2.387467,1.696655,1.454263,1.093017,0.787501,0.254591,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003163017550012099,kz3
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118482,0.168008,0.161077,0.171928,0.274854,0.489476,0.836081,0.989361,1.439248,3.428061,8.414451,15.234802,21.338074,21.633397,15.379882,6.525848,2.620903,0.714537,0.061528,0.0,0.0,0.0,14.9328039225684,zs1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090369,0.365287,0.590752,0.643961,0.915058,3.941179,8.881616,17.715791,22.99828,21.924941,12.822014,7.121597,1.809619,0.179534,0.0,0.0,0.0,40.9569439487415,zs1
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047502,0.215049,0.403976,0.517893,0.805918,2.692609,7.549603,14.239651,21.108137,22.452066,15.507399,10.076462,3.782679,0.601055,0.0,0.0,0.0,8.055330025015483,zs1
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004304,0.216583,0.231683,0.372234,0.299119,0.290284,0.382487,0.588161,0.752295,1.193952,2.167958,4.564813,8.18525,12.611979,14.159238,15.403596,14.082723,11.116669,6.741533,4.593063,1.835662,0.206415,0.0,0.0,0.0,9.758244984354572,zs1
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759,0.235023,0.075423,0.417841,0.550676,0.690752,1.708707,5.167756,10.899954,18.217979,19.866492,18.913876,13.121976,7.188034,2.263615,0.594138,0.010166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1790602188197936,zs1
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37884,0.59224,0.23631,0.819549,5.26017,12.281055,22.549519,23.259544,19.372941,10.251465,3.703616,0.579587,0.640476,0.074688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5762812137991604,zs1
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293485,1.06631,1.847901,3.025432,5.655154,8.911987,13.325463,14.83724,15.935019,14.082353,10.420232,5.619615,2.753011,0.549253,0.0,0.33929,0.761421,0.506502,0.071437,0.0,0.0,0.0,2.965256856985936,zs1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249845,0.909577,1.560865,2.549338,4.846891,7.907219,12.32927,14.265859,15.84798,14.566765,11.51673,6.885037,3.872117,1.186983,0.033888,0.432305,0.790249,0.249082,0.0,0.0,0.0,0.0,3.758783185212147,zs1
106,0.0,0.0,0.0,0.0,0.14,0.67,1.16,1.6500000000000001,1.18,0.8,0.79,0.65,0.76,1.2,2.47,4.55,8.24,11.17,14.65,16.09,15.0,9.88,5.65,1.72,0.05,0.2,1.0,0.3,0.0,0.0,0.0,0.0,0.6602289655597878,zs1
107,0.0,0.0,0.0,0.0,0.02,0.49,0.88,1.36,1.17,0.92,0.88,0.58,0.55,0.77,1.52,2.89,5.7700000000000005,8.79,13.040000000000001,16.29,17.3,13.16,8.25,3.58,0.4,0.12,0.96,0.31,0.0,0.0,0.0,0.0,0.9492050900692194,zs1
108,0.0,0.0,0.19,2.16,1.3,2.03,3.47,7.79,9.88,10.700000000000001,15.370000000000001,11.32,8.2,6.96,6.8100000000000005,5.2,3.31,1.41,0.88,0.92,1.0,0.74,0.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012374339493557535,lz3
109,0.0,0.0,0.16,2.01,1.12,1.73,2.87,6.17,7.79,8.89,13.76,11.0,8.67,7.94,8.3,6.76,4.69,2.31,1.51,1.3800000000000001,1.3900000000000001,0.99,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011871042604020592,lz3
110,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.39,0.3,0.26,0.54,0.59,1.03,2.32,5.4,9.06,12.93,13.21,13.34,12.02,10.24,7.09,4.9,2.5,1.26,1.05,1.11,0.17,0.0,0.0,0.0,0.0,2.117771229044116,zs1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.34,0.25,0.25,0.43,0.7000000000000001,1.01,1.54,2.94,5.3500000000000005,9.82,13.16,16.34,16.18,13.07,7.5200000000000005,4.14,1.8,1.06,1.14,1.62,0.93,0.14,0.0,0.0,0.0,2.6863550878601328,zs1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.2,0.21,0.38,0.48,0.89,1.6600000000000001,3.19,4.73,6.7,7.88,10.32,12.67,14.33,12.13,9.84,6.3100000000000005,3.45,1.87,1.81,0.8200000000000001,0.06,0.0,0.0,0.0,4.9197700729531295,zs1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.21,0.27,0.37,0.59,1.3,2.87,6.37,10.17,15.08,18.23,18.33,12.85,7.95,3.11,0.43,0.14,0.97,0.47000000000000003,0.05,0.0,0.0,0.0,4.367030505909858,zs1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.33,6.45,12.1,15.99,16.22,11.38,8.33,3.8200000000000003,2.19,4.02,8.98,8.02,52.8965652427555,zs1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.92,5.89,11.86,16.78,18.41,13.94,10.8,4.89,1.73,2.0,5.93,5.78,54.768538163732025,zs1
116,0.0,0.0,0.417064,2.051608,2.707711,5.777053,8.001191,9.802865,8.718851,9.114856,12.536061,8.411238,5.678315,4.836286,5.075107,4.142401,2.815246,1.480551,1.43138,1.507706,1.381754,1.057654,0.732379,0.407525,0.193165,0.162342,0.280704,0.674013,0.575653,0.029319,0.0,0.0,5.14490375964931e-06,ks4
117,0.0,0.0,0.0,0.0,0.669439,2.223858,4.015705,6.778512,7.395816,6.597983,6.387426,3.414701,2.380627,2.546623,3.703343,4.54944,5.413306,5.381743,6.167132,6.668875,6.742008,5.395192,4.37431,3.146708,2.359876,1.794188,1.383603,0.452129,0.057458,0.0,0.0,0.0,4.3433747298568054e-05,zs4
118,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.81,0.59,0.32,0.34,0.7000000000000001,1.06,1.73,3.67,6.97,12.23,15.06,17.09,15.700000000000001,12.09,6.68,3.14,0.3,0.0,0.04,0.7000000000000001,0.36,0.05,0.0,0.0,0.0,3.095158963766344,zs1
119,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.58,0.35000000000000003,0.19,0.5,1.29,1.81,2.52,4.47,7.5200000000000005,12.5,15.07,16.86,15.13,11.13,5.78,2.68,0.52,0.0,0.03,0.61,0.22,0.0,0.0,0.0,0.0,3.4011098627173157,zs1
120,0.0,0.0,0.0,0.0,0.0,0.41000000000000003,0.59,0.52,0.32,0.27,0.39,0.35000000000000003,0.27,0.22,0.27,0.43,0.78,0.97,1.21,2.0,4.78,8.75,13.870000000000001,16.7,15.8,10.34,6.98,2.75,0.8,1.3800000000000001,4.52,4.35,8.615968016357815,zs1
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.54,2.27,4.84,8.18,10.81,12.31,10.870000000000001,10.85,7.2,5.49,6.44,10.86,9.33,41.16230918859071,zs1
122,0.0,0.00275,2.594824,1.288188,4.925232,10.858573,12.553761,16.65527,18.968422,13.610811,9.77607,4.006713,1.838153,1.172869,1.032424,0.574851,0.136198,0.004889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778661064430324e-06,ks3
123,0.0,0.0,0.130683,1.034876,1.222664,3.021817,4.972359,6.939402,4.990025,3.182904,2.700633,1.65286,1.411121,1.772436,2.848908,3.788796,4.934473,5.31892,6.372015,7.149014,7.739824,6.827208,6.122607,4.536741,2.883939,1.697584,1.385777,0.99979,0.833178,1.000837,1.406783,1.121825,2.2842486113017545e-05,kz3
124,0.0,0.0,0.104371,0.884974,0.938309,2.279521,3.5756,4.968022,3.964694,2.893319,2.652242,1.658795,1.441537,1.818647,2.948694,4.071435,5.641082,6.443801,7.927643,8.871637,9.37255,7.985197,6.91645,4.938551,3.093929,1.928503,1.594139,0.906413,0.179944,0.0,0.0,0.0,3.213948806689832e-05,zs3
125,0.0,0.0,0.475268,1.911321,2.337688,5.37935,9.246103,14.124008,13.450471,13.499483,16.008674,8.723945,4.654033,3.090227,2.621041,1.751799,0.784762,0.087539,0.237987,0.597324,0.584118,0.371931,0.062928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008860735628855131,lz1
126,0.0,0.0,0.259787,2.138781,1.123487,2.90505,6.28585,12.380844,14.922766,15.300385,17.482991,9.625708,5.325205,3.599022,3.011155,2.006181,0.95516,0.193491,0.380822,0.822161,0.791218,0.42879,0.061145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013093854003022438,lz3
127,0.0,0.0,0.0,0.0,0.328909,1.033863,2.011447,4.026634,4.748002,5.356071,8.438087,6.903806,5.843855,6.106784,7.553276,7.293629,6.06567,4.145504,4.183513,4.65512,4.436958,3.304622,2.677697,2.038251,1.861676,1.753165,1.640756,0.833496,0.287923,0.28239,1.055438,1.133459,0.10438385021703085,zs4
128,0.0,0.0,0.103,0.699112,1.160635,2.937517,4.386828,4.793536,2.721624,1.470613,1.270429,0.946521,0.91129,1.200716,2.003065,2.890318,4.328964,5.392021,7.127481,8.475765,9.541447,8.781086,8.436365,6.971511,5.045185,3.176057,2.697939,2.00159,0.529386,0.0,0.0,0.0,0.00040693797644765516,kz3
129,0.0,0.0,0.140091,1.049177,1.298511,3.13014,4.983669,6.573351,4.266405,2.572716,2.235731,1.406668,1.216258,1.551266,2.510801,3.364155,4.525712,5.187572,6.654773,7.893131,8.843359,7.907717,7.14676,5.417378,3.694909,2.503594,2.248479,1.390334,0.287342,0.0,0.0,0.0,6.000025540881884e-05,kz3
130,0.0,0.0,0.0,0.0,0.0,0.21234,0.523541,0.742223,0.489249,0.261476,0.1724,0.203965,0.404298,0.832242,1.95259,3.905434,7.631213,11.079906,15.309006,17.344428,16.449805,11.070108,6.707979,2.522115,0.267629,0.36449,0.869848,0.619963,0.063753,0.0,0.0,0.0,4.572387712896256,zs1
131,0.0,0.0,0.0,0.0,0.101506,0.352364,0.624299,0.775173,0.532004,0.348642,1.351881,3.132209,3.934519,4.606649,6.119148,7.50746,10.25691,11.710196,13.429384,12.797462,10.542705,6.68578,4.023731,1.157466,0.010509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876497592371607,zs1
132,0.0,0.0,0.0,0.385822,5.661115,9.01762,10.646483,11.091614,9.592553,10.236076,13.641874,7.940338,4.389,3.121631,2.968003,2.308211,1.369221,0.499072,0.520018,0.74921,0.740792,0.590935,0.3549,0.035485,0.010612,0.511733,0.97834,0.850909,0.641466,0.398484,0.4221,0.326382,3.3509934996516263e-06,ks3
133,0.0,0.0,0.349176,2.584638,1.914035,5.083706,9.186283,13.682625,12.878329,11.429471,12.202414,6.930978,4.393729,3.695671,3.870375,3.081288,2.043591,1.218742,1.413005,1.472474,1.184956,0.808099,0.532883,0.043531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014959774399803618,ks4
134,0.0,0.0,0.741504,2.396495,4.060038,8.953786,13.780859,22.985322,19.692724,11.969387,8.331072,3.468246,1.52014,0.886591,0.77186,0.415676,0.026299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623092618132518e-05,ks3
135,0.0,0.0,1.118275,0.953196,2.53533,6.487762,13.070111,25.090614,19.422767,11.192207,9.286814,4.700589,2.361129,1.524975,1.323804,0.7644,0.162974,0.005052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003716753692428321,ks4
136,0.0,0.0,0.343888,2.043188,2.415409,5.127028,7.801752,10.92516,9.505992,7.060585,5.635463,2.768069,1.907421,2.001772,2.779469,3.196299,3.693461,3.738936,4.419781,4.800342,4.929791,4.138551,3.480641,2.401108,1.616243,1.325653,1.234599,0.61644,0.09296,0.0,0.0,0.0,5.132421447299109e-05,ks4
137,0.0,0.0,0.219946,1.741462,1.516859,3.483257,5.358848,7.615841,7.335368,6.482468,6.097152,3.192035,2.287695,2.459199,3.393397,3.828982,4.264225,4.198658,4.965745,5.563941,5.998196,5.243264,4.586205,3.342199,2.299088,1.744018,1.665262,0.950577,0.166113,0.0,0.0,0.0,3.8508480000000004e-05,kz2
138,0.0,0.0,0.0,0.0,0.0,0.0,0.102553,0.328065,0.259862,0.234083,0.326981,0.487054,0.671848,0.948295,1.719683,3.200342,6.437343,9.704907,13.80418,16.159986,16.210378,11.986287,8.402762,4.234075,1.419955,0.903445,1.357835,0.96457,0.13551,0.0,0.0,0.0,2.3773699955934684,zs1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00223,0.154613,0.296543,0.553904,0.857464,1.379525,2.671947,4.619755,8.010351,10.615555,13.78147,15.222807,14.953398,11.232683,8.128581,4.173994,1.274253,0.669802,1.013886,0.387237,0.0,0.0,0.0,0.0,2.398686451069827,zs1
140,0.0,0.0,0.0,0.0,0.0,0.072778,0.555198,0.519272,0.260377,0.24207,0.541405,1.25271,2.032713,3.151649,5.525629,8.260834,12.027339,13.316039,14.478778,13.335007,10.719863,6.527091,3.804027,1.445542,0.51128,0.597368,0.732493,0.090538,0.0,0.0,0.0,0.0,2.524208699606864,zs1
141,0.0,0.0,1.076571,1.337374,3.109287,5.781248,7.107501,10.626851,10.429217,8.718084,8.826331,4.495228,2.300802,1.473248,1.245641,0.954256,1.106599,1.706811,3.053486,4.318948,5.379591,5.183029,4.804942,3.448965,1.89837,0.863204,0.579776,0.174639,0.0,0.0,0.0,0.0,1.8039776949844086e-05,ks4
142,0.0,0.0,0.395594,1.961968,2.819938,6.089074,8.912325,12.516463,12.190049,11.323897,13.041501,7.619033,4.679364,3.685416,3.542766,2.527062,1.390711,0.654599,0.870347,0.992429,0.900918,0.85425,0.845816,0.659167,0.487435,0.470211,0.44883,0.120838,0.0,0.0,0.0,0.0,2.932605352694663e-05,ks4
143,0.0,0.0,1.232231,1.021174,2.998545,6.321006,9.596945,10.597851,5.19045,2.693492,2.522535,1.772278,1.459202,1.64209,2.343224,2.73431,3.157687,3.172095,3.809559,4.431183,5.102239,4.864609,4.82493,4.377505,4.151411,3.693291,3.646353,2.18334,0.460465,0.0,0.0,0.0,1.2417468261445118e-06,kz1
144,0.0,0.0,0.210996,1.83473,1.124757,2.641537,4.617926,8.793187,9.6326,6.768736,4.775577,2.193058,1.608892,1.886026,2.87626,3.57961,4.383127,4.59426,5.483408,6.004435,6.171448,5.182234,4.414767,3.119768,2.080433,1.707316,1.972214,1.645079,0.64337,0.054248,0.0,0.0,1.5494987922318944e-05,kz3
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069687,0.21546,0.420974,1.460407,2.946078,4.775767,7.784327,10.004909,12.490579,12.614096,13.125923,11.621754,9.105424,5.758043,3.686889,1.521825,0.064138,0.362403,0.898796,0.867259,0.205263,0.0,0.0,0.0,1.7230538791643824,zs1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.295294,0.657113,0.648359,0.602073,0.825142,0.934263,1.182959,1.816002,3.617005,6.454619,10.998933,13.539942,15.557002,14.542049,11.790425,7.524453,4.81311,1.983381,0.081889,0.301202,0.852708,0.811742,0.170335,0.0,0.0,0.0,1.733699629137071,zs1
147,0.0,0.0,0.0,0.0,0.639108,1.918635,4.079417,7.274148,7.029268,6.880385,9.176824,6.779708,5.315183,5.045421,5.66991,5.415512,5.5474,5.457058,6.37686,6.459766,5.433892,3.319155,1.733927,0.443508,0.004914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010881697023091847,zs4
148,0.0,0.0,0.0,0.0,0.716775,1.833543,3.185711,5.91282,6.992024,8.165378,13.133371,11.406852,9.327772,8.505222,8.750304,7.166984,5.217469,2.87508,2.106819,1.90707,1.579228,0.942999,0.258013,0.016565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022199481635084988,lz3
